,ActiveFires,Step,TotalDrones,TotalEmissions,AvgPayloadFactor,Cost,TotalWater
0,50,0,40,0.0,0.0,0.0,0
1,50,1,40,4.001874999999998,0.0031250000000000015,4.600500000000001,0
2,50,2,40,8.355734375000008,0.0031250000000000015,9.757174375000009,0
3,49,3,40,12.959703125000004,0.06554687499999998,15.274860625000004,10
4,48,4,40,16.95085,0.06553124999999986,19.83811906250001,20
5,45,5,40,20.841884375000017,0.19035937499999986,24.261342187500013,50
6,45,6,40,26.508662500000007,0.003046875000000002,31.23571875000003,50
7,44,7,40,30.462271875,0.06546874999999992,35.76771718750001,60
8,44,8,40,34.50337187500003,0.003031250000000002,40.4009365625,60
9,42,9,40,38.40691562500002,0.12787499999999988,44.86291218750004,80
10,42,10,40,42.435393750000024,0.06542187499999999,49.457317187500024,90
11,40,11,40,46.37634375000003,0.12782812499999993,53.95048062500004,110
12,40,12,40,50.45481250000005,0.0029531250000000018,58.61486718750004,110
13,41,13,40,54.458356250000044,0.0029531250000000018,63.216816250000065,110
14,40,14,40,58.41185312500003,0.06537499999999999,67.74875281250006,120
15,38,15,40,62.352756250000006,0.11217187499999995,72.24188781250005,140
16,38,16,40,66.37175625000002,0.06532812499999988,76.82842625000005,150
17,38,17,40,70.41268750000002,0.0028906250000000017,81.46155281250003,150
18,37,18,40,74.3661093750001,0.06531249999999988,85.99344812500004,160
19,36,19,40,78.25689062500007,0.049687500000000016,90.41652937500002,170
20,35,20,40,82.23837187500007,0.06528124999999999,94.97181812500001,180
21,36,21,40,86.27924687500006,0.0028437500000000017,99.60491375000001,180
22,36,22,40,90.28265937500007,0.0028437500000000017,104.206790625,180
23,36,23,40,94.28607187500005,0.0028437500000000017,108.8086675,180
24,35,24,40,98.23943750000002,0.06526562499999988,113.34053187499998,190
25,33,25,40,102.18020937500002,0.1120625,117.83359468749997,210
26,31,26,40,106.14905000000003,0.09642187499999991,122.35005343749997,230
27,30,27,40,110.10848750000008,0.09639062499999997,126.85868687499996,250
28,26,28,40,113.96783125000005,0.158765625,131.22728468749997,290
29,26,29,40,118.01464687500004,0.06509374999999992,135.83708249999998,300
30,24,30,40,121.95522187500009,0.09628125,140.33003437499997,320
31,23,31,40,125.96452812500014,0.0494375,144.90858499999993,330
32,23,32,40,129.94570937500012,0.06503124999999997,149.46370874999997,340
33,22,33,40,133.93624687500014,0.04940625,154.0266293749999,350
34,21,34,40,138.06735312500012,0.1430625,158.51782249999994,360
35,20,35,40,142.10470937500017,0.03378125,163.1197587499999,370
36,20,36,40,146.1265156250001,0.0025625000000000014,167.73705937499992,370
37,19,37,40,150.0795531250001,0.049375000000000016,172.2687406249999,380
38,18,38,40,154.0606781250001,0.03375,176.82382812499995,390
39,17,39,40,158.03242812500017,0.018125000000000006,181.37110312499985,400
40,16,40,40,161.99479375000024,0.018109374999999997,185.9105631249999,410
41,16,41,40,166.00715937500013,0.0025000000000000014,190.52001781249984,410
42,16,42,40,170.01015937500011,0.0025000000000000014,195.1216678124999,410
43,16,43,40,174.01315937500007,0.0025000000000000014,199.72331781249983,410
44,17,44,40,191.02270000000013,0.08056249999999993,222.77866843749996,410
45,17,45,40,195.07254687500014,0.0025156250000000014,227.41935218749992,410
46,17,46,40,199.07556562500014,0.0025156250000000014,232.0210124999999,410
47,16,47,40,272.8114156250002,0.06493750000000001,337.0201254375001,420
48,16,48,40,276.8518781250002,0.0025000000000000014,341.65299418750016,420
49,17,49,40,325.7927312500001,0.0025000000000000014,411.0446095625002,420
50,17,50,40,344.769390625,0.0025000000000000014,437.2002673125001,420
51,17,51,40,380.5385062500003,0.0025000000000000014,487.67728956250016,420
52,17,52,40,430.86319687500014,0.0025000000000000014,558.9524298125003,420
53,18,53,40,528.2049937500002,0.0025000000000000014,697.8995565625004,420
54,19,54,40,660.6776937500003,0.0025000000000000014,887.3984465625006,420
