,ActiveFires,Step,TotalDrones,TotalEmissions,AvgPayloadFactor,Cost,TotalWater
0,50,0,40,0.0,0.0,0.0,0
1,50,1,40,4.001874999999998,0.0031250000000000015,4.600500000000001,0
2,50,2,40,8.005625000000007,0.0031250000000000015,9.202562500000006,0
3,50,3,40,11.959328125000003,0.0031250000000000015,13.7346125,0
4,48,4,40,15.862984374999993,0.1279687499999999,18.19665,20
5,48,5,40,19.941621875000013,0.003093750000000002,22.86112937500001,20
6,47,6,40,23.8952875,0.06551562499999997,27.393158750000023,30
7,45,7,40,27.836349999999996,0.12792187499999993,31.88638406250002,50
8,44,8,40,31.81483750000003,0.0654687499999999,36.4108075,60
9,43,9,40,35.80589062500002,0.06545312499999985,40.974014375000024,70
10,46,10,40,39.84697187500003,0.003015625000000002,45.607223437500025,70
11,46,11,40,43.85059062500004,0.003015625000000002,50.20921375000004,70
12,45,12,40,47.804162500000054,0.06543749999999991,54.74119156250004,80
13,44,13,40,51.74514062500004,0.11223437499999997,59.234367812500054,100
14,43,14,40,55.76421562500002,0.06539062499999997,63.82094750000005,110
15,42,15,40,59.755175,0.06537499999999988,68.38410281250005,120
16,42,16,40,63.74611562500001,0.06535937499999987,72.94724781250004,130
17,40,17,40,72.53944375000003,0.12776562499999997,84.46034750000007,150
18,35,18,40,76.36762187500007,0.2837812500000001,88.77463531250004,200
19,34,19,40,80.98976875000007,0.09643749999999993,94.21899218750002,220
20,33,20,40,84.99926250000006,0.049593750000000006,98.79764593750004,230
21,31,21,40,88.93061250000007,0.08078124999999996,103.28286781250004,250
22,32,22,40,92.98072187500003,0.0027343750000000016,107.92369593750004,250
23,31,23,40,96.93397500000003,0.03393750000000002,112.45549312500002,260
24,33,24,40,100.95596875,0.0027187500000000015,117.07289687500003,260
25,33,25,40,104.95923125000003,0.0027187500000000015,121.67469125000004,260
26,31,26,40,108.86240000000004,0.12756249999999997,126.136460625,280
27,31,27,40,112.94055000000003,0.0026875000000000015,130.80067187499998,280
28,29,28,40,116.843690625,0.11192187499999995,135.26242312500003,300
29,28,29,40,120.86240000000001,0.04946875000000001,139.8487990625,310
30,27,30,40,124.84361875000006,0.06506249999999994,144.4039434375,320
31,25,31,40,128.78416562500013,0.080640625,148.8968771875,340
32,24,32,40,132.78407812500015,0.03379687500000001,153.46760500000002,350
33,23,33,40,136.75586562500013,0.049390625000000014,158.01490593749995,360
34,22,34,40,140.7369906250001,0.06498437499999998,162.56999875000005,370
35,22,35,40,144.72749062500014,0.018140624999999997,167.13289343749997,380
36,22,36,40,148.6898468750001,0.0025312500000000014,171.67235625,380
37,21,37,40,152.64284687500012,0.04934375000000001,176.20401687499995,390
38,22,38,40,156.62391562500008,0.0025156250000000014,180.75907875000001,390
39,21,39,40,160.57690625000012,0.03371875000000001,185.2907315624999,400
40,20,40,40,164.49854375000012,0.06492187499999998,189.76796593749998,410
41,19,41,40,168.48895000000007,0.04929687500000001,194.33081437499993,420
42,19,42,40,172.52000937500011,0.0024687500000000013,198.95585781250006,420
43,20,43,40,189.1794875000001,0.0024687500000000013,221.78409843749992,420
44,20,44,40,193.18245000000016,0.0024687500000000013,226.38572781250002,420
45,20,45,40,211.11588750000004,0.08056249999999997,250.2018850624999,420
46,20,46,40,256.17830937500014,0.0025156250000000014,313.8921580625,420
47,20,47,40,288.8484843750001,0.0025156250000000014,359.815364375,420
48,20,48,40,293.00146562500015,0.08057812499999997,364.3531146875001,420
49,20,49,40,384.84032812500016,0.0025312500000000014,495.42170425000035,420
50,20,50,40,477.82128750000027,0.0025312500000000014,628.1067447500001,420
51,20,51,40,497.71010000000035,0.0025312500000000014,655.6240321250006,420
52,20,52,40,578.9360656250002,0.0025312500000000014,771.3770577500006,420
53,20,53,40,661.6930937500003,0.0025312500000000014,889.3286891250004,420
54,20,54,40,666.2463968750003,0.0025312500000000014,894.7723960000005,420
