,ActiveFires,Step,TotalDrones,TotalEmissions,AvgPayloadFactor,Cost,TotalWater
0,50,0,40,0.0,0.0,0.0,0
1,50,1,40,4.001874999999998,0.0031250000000000015,4.600500000000001,0
2,48,2,40,7.905531250000007,0.12796874999999985,9.062537500000007,20
3,47,3,40,11.934121875000002,0.06551562499999988,13.657004375000001,30
4,47,4,40,15.975278124999992,0.003078125000000002,18.290254687500003,30
5,47,5,40,21.229550000000014,0.003078125000000002,24.739971250000014,30
6,47,6,40,25.233243750000003,0.003078125000000002,29.342002812500027,30
7,45,7,40,29.13684375,0.12792187499999996,33.804009375000014,50
8,44,8,40,33.165378125000025,0.06546874999999999,38.3984453125,60
9,44,9,40,37.20647812500002,0.003031250000000002,43.03166468750002,60
10,41,10,40,41.05998437500003,0.1746874999999999,47.42363031250003,90
11,40,11,40,45.11654062500001,0.06540624999999986,52.041439062500025,100
12,40,12,40,49.157565625000046,0.0029687500000000018,56.674617187500026,100
13,39,13,40,53.11108125000004,0.06539062499999998,61.20656406250006,110
14,38,14,40,57.05199375000003,0.12779687499999998,65.69970687500005,130
15,38,15,40,61.08038750000001,0.049734375000000004,70.29406281250006,140
16,38,16,40,65.11197187500002,0.0029062500000000017,74.91939500000004,140
17,37,17,40,69.06542187500001,0.04971875000000002,79.45130312500002,150
18,36,18,40,73.0469500000001,0.049703125000000015,84.00661500000002,160
19,35,19,40,77.02845000000008,0.06529687499999999,88.56191406250004,170
20,33,20,40,80.96925000000007,0.12770312499999997,93.05499499999999,190
21,31,21,40,84.94747500000004,0.127671875,97.5792740625,210
22,30,22,40,88.97571875000003,0.049609375000000004,102.17354750000001,220
23,30,23,40,93.00715312500007,0.0027812500000000016,106.7987971875,220
24,30,24,40,96.96046250000005,0.03398437500000002,111.33062531249999,230
25,29,25,40,100.88242812500002,0.11200000000000002,115.80803749999997,250
26,29,26,40,104.95126875000001,0.0027343750000000016,120.464475,250
27,29,27,40,108.95455000000007,0.0027343750000000016,125.06627968749996,250
28,29,28,40,112.95783125000005,0.0027343750000000016,129.66808437499998,250
29,29,29,40,116.96111250000001,0.0027343750000000016,134.26988906249997,250
30,29,30,40,120.96439375000003,0.0027343750000000016,138.87169374999996,250
31,29,31,40,124.96767500000017,0.0027343750000000016,143.47349843749993,250
32,29,32,40,128.97095625000017,0.0027343750000000016,148.07530312499998,250
33,30,33,40,132.9742375000001,0.0027343750000000016,152.6771078124999,250
34,29,34,40,136.9274906250001,0.033937500000000016,157.20890499999993,260
35,29,35,40,140.94948437500014,0.0027187500000000015,161.8263087499999,260
36,29,36,40,144.95274687500014,0.0027187500000000015,166.42810312499995,260
37,29,37,40,148.95600937500015,0.0027187500000000015,171.02989749999986,260
38,28,38,40,152.9092250000001,0.065140625,175.5616793749999,270
39,27,39,40,156.8999031250001,0.03390625,180.1246746874999,280
40,25,40,40,161.17174687500008,0.19,184.54422781249988,300
41,25,41,40,165.2873593750001,0.0026875000000000015,189.2396578124998,300
42,25,42,40,181.77114062500013,0.0026875000000000015,211.8153541875,300
43,25,43,40,198.43088125000008,0.0026875000000000015,234.64373918749988,300
44,25,44,40,202.3840593750001,0.0026875000000000015,239.17550043749992,300
45,25,45,40,273.04307812500014,0.0026875000000000015,339.7542351875,300
46,25,46,40,304.3886281250003,0.0026875000000000015,383.72511918750007,300
47,26,47,40,322.2489937500001,0.0026875000000000015,408.27760168750007,300
48,26,48,40,340.48410312500033,0.0026875000000000015,433.3700600625002,300
49,25,49,40,402.7923906250003,0.06510937499999998,521.9071228125003,310
50,25,50,40,451.55310000000026,0.0026718750000000015,590.915491625,310
51,25,51,40,516.5535375000002,0.0026718750000000015,683.3685203125004,310
52,24,52,40,582.5071531250002,0.04948437500000001,777.1421237500006,320
53,24,53,40,617.85459375,0.0026562500000000015,826.8410009375006,320
54,24,54,40,637.8160156250001,0.0026562500000000015,854.4106334375006,320
