,ActiveFires,Step,TotalDrones,TotalEmissions,AvgPayloadFactor,Cost,TotalWater
0,50,0,40,0.0,0.0,0.0,0
1,50,1,40,3.9518281249999982,0.003046875000000002,4.530487500000001,0
2,50,2,40,7.955531250000008,0.0031250000000000015,9.132510937500006,0
3,49,3,40,11.909234375000002,0.06554687499999996,13.664560937500001,10
4,49,4,40,15.950428124999991,0.003109375000000002,18.297831875,10
5,45,5,40,19.75397187500001,0.25279687500000003,22.619834062500008,50
6,43,6,40,23.807384375,0.12789062499999992,27.20669500000002,70
7,43,7,40,27.885928124999996,0.003015625000000002,31.871122812500015,70
8,43,8,40,31.88954687500003,0.003015625000000002,36.473113125,70
9,43,9,40,35.893165625000016,0.003015625000000002,41.075103437500026,70
10,42,10,40,42.74805937500004,0.1434999999999999,49.54597812500003,80
11,41,11,40,46.78592187500005,0.06543749999999986,54.14819812500004,90
12,40,12,40,51.327203125000054,0.06542187499999999,59.55342062500003,100
13,41,13,40,55.318200000000054,0.002984375000000002,64.11659656250005,100
14,40,14,40,59.27173437500002,0.06540624999999997,68.64855375000005,110
15,41,15,40,63.2627125,0.0029687500000000018,73.21171937500007,110
16,42,16,40,67.21622812500003,0.06539062499999997,77.74366625000006,120
17,39,17,40,71.10710312500002,0.174609375,82.16679906250005,150
18,39,18,40,80.36622187500011,0.0029062500000000017,94.30557062500007,150
19,38,19,40,84.31966250000006,0.06532812499999995,98.83747625000004,160
20,37,20,40,88.31054687500006,0.06531250000000001,103.40059031250006,170
21,36,21,40,92.30141250000005,0.06529687499999999,107.96369406250002,180
22,35,22,40,96.29226875000008,0.049671875,112.52679,190
23,32,23,40,106.82703750000006,0.17450000000000004,126.54816968750006,220
24,33,24,40,110.88337812500002,0.049609375,131.16585718750008,230
25,32,25,40,114.86476562500005,0.06520312499999996,135.72109437500006,240
26,31,26,40,118.85550000000006,0.06518749999999995,140.28412593750005,250
27,30,27,40,122.79618750000007,0.09637499999999997,144.7771396875,270
28,29,28,40,126.80559687500005,0.06514062499999994,149.3557496875001,280
29,28,29,40,130.79626562500005,0.049515624999999994,153.9187425,290
30,27,30,40,134.77755000000005,0.0495,158.4739203125,300
31,27,31,40,138.80885312500013,0.0026718750000000015,163.09909781250008,300
32,27,32,40,142.81205937500008,0.0026718750000000015,167.70086125000003,300
33,26,33,40,146.76522812500014,0.04948437500000001,172.23261468749993,310
34,25,34,40,150.7464750000001,0.04946874999999999,176.78777187500012,320
35,23,35,40,154.67768437500018,0.06504687499999998,181.27291375,340
36,23,36,40,158.71827812500015,0.0026093750000000015,185.90585468749998,340
37,21,37,40,162.6213531250001,0.06501562499999998,190.36756187499998,360
38,19,38,40,166.5618343750001,0.09620312499999992,194.8604621875,380
39,16,39,40,170.4709718750001,0.14298437500000005,199.29894124999996,410
40,13,40,40,174.40814062500016,0.15854687500000003,203.7608009375,440
41,13,41,40,190.84065937500017,0.0024531250000000013,226.20666812500002,440
42,13,42,40,194.84360312500016,0.0024531250000000013,230.80828718750007,440
43,13,43,40,198.84654687500012,0.0024531250000000013,235.40990624999998,440
44,13,44,40,229.1973812500002,0.0024531250000000013,277.95075106250016,440
45,13,45,40,300.2312531250002,0.0024531250000000013,379.0680131250002,440
46,13,46,40,332.14670937500017,0.0024531250000000013,423.9075316875001,440
47,13,47,40,336.69986562500014,0.0024531250000000013,429.3510997500002,440
48,13,48,40,412.54232500000023,0.0024531250000000013,537.3734276875002,440
49,13,49,40,460.0422000000002,0.0024531250000000013,604.5921935000005,440
50,13,50,40,464.5953031250001,0.0024531250000000013,610.0356743125002,440
51,13,51,40,468.5482187500003,0.03365625,614.5672858750005,450
52,13,52,40,488.0517125000002,0.0024375000000000013,641.4682665000003,450
53,12,53,40,539.1024562500002,0.01803124999999999,713.7879183750005,460
54,12,54,40,575.0311968750003,0.0024218750000000013,764.3330802500004,460
55,12,55,40,627.9329718750002,0.0024218750000000013,839.3090076875006,460
56,12,56,40,678.7045031250001,0.0024218750000000013,911.2258612500008,460
57,11,57,40,733.9069531250003,0.04923437500000001,989.559245687501,470
58,11,58,40,772.5025812500002,0.0024062500000000013,1043.9227640000008,470
59,10,59,40,794.4647218749999,0.03360937500000001,1074.4193821250008,480
60,9,60,40,799.1862750000003,0.12731250000000005,1078.920956812501,490
61,9,61,40,822.1519968750001,0.0024375000000000013,1110.8116638125011,490
62,10,62,40,844.7307374999998,0.0024375000000000013,1142.1399766875008,490
63,10,63,40,849.2839281250001,0.0024375000000000013,1147.5836216875007,490
64,10,64,40,853.2868531249999,0.0024375000000000013,1152.185230437501,490
65,10,65,40,857.8400437499998,0.0024375000000000013,1157.6288754375007,490
66,10,66,40,861.84296875,0.0024375000000000013,1162.2304841875007,490
67,10,67,40,865.8458937499997,0.0024375000000000013,1166.8320929375009,490
68,10,68,40,869.8488187499999,0.0024375000000000013,1171.4337016875008,490
69,10,69,40,873.8517437499996,0.0024375000000000013,1176.0353104375008,490
