,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,0,6,0.0,0,0.0,0.0,0,0.0,0.0,0
1,50,1,0,6,7.295302,0,7.295302,26.53,0,26.53,1.6e-05,0
2,50,2,0,6,14.590604,0,14.590604,53.06,0,53.06,3.2e-05,0
3,50,3,0,6,21.885906000000002,0,21.885906000000002,79.59,0,79.59,4.8e-05,0
4,50,4,0,6,29.181208,0,29.181208,106.12,0,106.12,6.4e-05,0
5,50,5,0,6,36.34846833333334,0,36.34846833333334,132.10833333333335,0,132.10833333333335,8e-05,0
6,48,6,0,6,3373.0511870000005,0,3373.0511870000005,983.855,0,983.855,9.6e-05,16656
7,48,7,0,6,3380.022851041062,0,3380.022851041062,1009.2741875641592,0,1009.2741875641592,0.000112,16656
8,46,8,0,6,6716.145848415457,0,6716.145848415457,1858.8267084616514,0,1858.8267084616514,0.000128,33312
9,45,9,0,6,8387.369541164247,0,8387.369541164247,2295.2017502566364,0,2295.2017502566364,0.000144,41640
10,43,10,0,6,11723.007081600235,0,11723.007081600235,3143.088052500367,0,3143.088052500367,0.00016,58296
11,42,11,0,6,12034.129442410618,0,12034.129442410618,3239.4218756415908,0,3239.4218756415908,0.00017599999999999997,59824
12,42,12,0,6,13705.117564179938,0,13705.117564179938,3675.211511218655,0,3675.211511218655,0.000192,68152
13,41,13,0,6,17040.39149196979,0,17040.39149196979,4521.970740577799,0,4521.970740577799,0.000208,84808
14,40,14,0,6,18712.0465318007,0,18712.0465318007,4960.969157501101,0,4960.969157501101,0.000224,93136
15,40,15,0,6,18718.45191931881,0,18718.45191931881,4985.17883487315,0,4985.17883487315,0.00024,93136
16,39,16,0,6,19030.073181836924,0,19030.073181836924,5084.163512245199,0,5084.163512245199,0.000256,94664
17,39,17,0,6,19036.600413647302,0,19036.600413647302,5108.912335386422,0,5108.912335386422,0.00027200000000000005,94664
18,38,18,0,6,20707.319187124354,0,20707.319187124354,5544.102825194312,0,5544.102825194312,0.000288,102992
19,37,19,0,6,21017.363974955264,0,21017.363974955264,5636.571242117615,0,5636.571242117615,0.00030133333333333336,104520
20,36,20,0,6,21723.154315411783,0,21723.154315411783,5820.371138143424,0,5820.371138143424,0.0003146666666666667,107576
21,37,21,0,6,21819.27613631951,0,21819.27613631951,5857.86899237425,0,5857.86899237425,0.00032533333333333334,107576
22,37,22,0,6,21915.917499093906,0,21915.917499093906,5897.536513271743,0,5897.536513271743,0.00033866666666666664,107576
23,36,23,0,6,22317.526028734967,0,22317.526028734967,6010.898700835902,0,6010.898700835902,0.00035200000000000005,109104
24,36,24,0,6,22414.4320278683,0,22414.4320278683,6051.653034169235,0,6051.653034169235,0.00036533333333333334,109104
25,36,25,0,6,22511.345402201634,0,22511.345402201634,6092.410367502568,0,6092.410367502568,0.0003786666666666667,109104
26,36,26,0,6,22608.266151734962,0,22608.266151734962,6133.170700835903,0,6133.170700835903,0.000392,109104
27,36,27,0,6,22705.194276468297,0,22705.194276468297,6173.934034169235,0,6173.934034169235,0.00040533333333333334,109104
28,36,28,0,6,22802.12977640163,0,22802.12977640163,6214.700367502568,0,6214.700367502568,0.00041866666666666663,109104
29,36,29,0,6,22899.072651534963,0,22899.072651534963,6255.469700835902,0,6255.469700835902,0.00043200000000000004,109104
30,36,30,0,6,22905.487026868297,0,22905.487026868297,6279.683034169235,0,6279.683034169235,0.000448,109104
31,37,31,0,6,22911.51727720163,0,22911.51727720163,6302.271367502569,0,6302.271367502569,0.00046133333333333334,109104
32,37,32,0,6,23008.46752753496,0,23008.46752753496,6343.043700835902,0,6343.043700835902,0.00047466666666666664,109104
33,38,33,0,6,23105.169069734962,0,23105.169069734962,6382.735700835902,0,6382.735700835902,0.000488,109104
34,37,34,0,6,24866.581695468296,0,24866.581695468296,6835.039034169236,0,6835.039034169236,0.0005013333333333333,117432
35,37,35,0,6,24962.752044088822,0,24962.752044088822,6872.556627951315,0,6872.556627951315,0.0005119999999999999,117432
36,38,36,0,6,25059.05780957602,0,25059.05780957602,6910.61888840006,0,6910.61888840006,0.0005253333333333334,117432
37,38,37,0,6,25154.346616929884,0,25154.346616929884,6944.350815515473,0,6944.350815515473,0.0005333333333333334,117432
38,39,38,0,6,25340.56279948375,0,25340.56279948375,6996.269742630886,0,6996.269742630886,0.0005440000000000001,117432
39,39,39,0,6,27191.49744077095,0,27191.49744077095,7460.803003079633,0,7460.803003079633,0.0005520000000000001,125760
40,39,40,0,6,27377.70934681201,0,27377.70934681201,7512.72019064379,0,7512.72019064379,0.0005600000000000001,125760
41,39,41,0,6,27564.704253253076,0,27564.704253253076,7567.89337820795,0,7567.89337820795,0.0005706666666666667,125760
42,39,42,0,6,27661.6902017608,0,27661.6902017608,7608.680232438775,0,7608.680232438775,0.000584,125760
43,39,43,0,6,27758.043317135194,0,27758.043317135194,7646.761753336267,0,7646.761753336267,0.0005973333333333333,125760
44,38,44,0,6,28159.747724376255,0,28159.747724376255,7760.162940900427,0,7760.162940900427,0.0006106666666666667,127288
