,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,0,6,0.0,0,0.0,0.0,0,0.0,0.0,0
1,50,1,0,6,7.295302,0,7.295302,26.53,0,26.53,1.6e-05,0
2,50,2,0,6,14.590604,0,14.590604,53.06,0,53.06,3.2e-05,0
3,50,3,0,6,20.733531000000003,0,20.733531000000003,74.715,0,74.715,4.8e-05,0
4,47,4,0,6,5021.243666333334,0,5021.243666333334,1335.2783333333336,0,1335.2783333333336,6.4e-05,24984
5,46,5,0,6,6693.141344728259,0,6693.141344728259,1774.3754480129055,0,1774.3754480129055,8e-05,33312
6,45,6,0,6,8363.852870810384,0,8363.852870810384,2208.5838231412235,0,2208.5838231412235,9.6e-05,41640
7,44,7,0,6,10034.914744579703,0,10034.914744579703,2644.403458718288,0,2644.403458718288,0.000112,49968
8,42,8,0,6,13371.414799369555,0,13371.414799369555,3496.0676880774317,0,3496.0676880774317,0.000128,66624
9,42,9,0,6,13378.31184120047,0,13378.31184120047,3521.9461050007344,0,3521.9461050007344,0.000144,66624
10,41,10,0,6,15049.40042469805,0,15049.40042469805,3958.2661885907037,0,3958.2661885907037,0.00016,74952
11,39,11,0,6,17025.03089754949,0,17025.03089754949,4466.639199296086,0,4466.639199296086,0.00017599999999999997,84808
12,39,12,0,6,17335.533562380402,0,17335.533562380402,4560.762616219388,0,4560.762616219388,0.000192,86336
13,38,13,0,6,19311.37394650359,0,19311.37394650359,5070.200178911865,0,5070.200178911865,0.00020533333333333333,96192
14,39,14,0,6,20982.98281427291,0,20982.98281427291,5509.17981448893,0,5509.17981448893,0.00022133333333333334,104520
15,40,15,0,6,20989.470071396092,0,20989.470071396092,5533.912377181407,0,5533.912377181407,0.00023733333333333335,104520
16,39,16,0,6,21301.045161852613,0,21301.045161852613,5632.878273207218,0,5632.878273207218,0.00025333333333333333,106048
17,39,17,0,6,21307.910346601402,0,21307.910346601402,5659.233315002201,0,5659.233315002201,0.00026933333333333334,106048
18,39,18,0,6,21314.775531350188,0,21314.775531350188,5685.588356797186,0,5685.588356797186,0.00028533333333333335,106048
19,39,19,0,6,21320.74442443231,0,21320.74442443231,5708.151731925504,0,5708.151731925504,0.00030133333333333336,106048
20,38,20,0,6,21631.160942514438,0,21631.160942514438,5802.240107053822,0,5802.240107053822,0.0003146666666666667,107576
21,37,21,0,6,22032.107138222163,0,22032.107138222163,5912.884961284648,0,5912.884961284648,0.000328,109104
22,38,22,0,6,22126.302136755497,0,22126.302136755497,5942.255294617981,0,5942.255294617981,0.000336,109104
23,39,23,0,6,22402.34451048883,0,22402.34451048883,6007.996627951314,0,6007.996627951314,0.00034400000000000007,109104
24,39,24,0,6,22678.409009822164,0,22678.409009822164,6073.746961284647,0,6073.746961284647,0.00035200000000000005,109104
25,40,25,0,6,22954.495634755498,0,22954.495634755498,6139.50629461798,0,6139.50629461798,0.00036,109104
26,40,26,0,6,23230.60438528883,0,23230.60438528883,6205.274627951314,0,6205.274627951314,0.000368,109104
27,40,27,0,6,23506.73526142216,0,23506.73526142216,6271.051961284647,0,6271.051961284647,0.000376,109104
28,40,28,0,6,23782.88826315549,0,23782.88826315549,6336.83829461798,0,6336.83829461798,0.000384,109104
29,43,29,0,6,24058.679265488823,0,24058.679265488823,6401.008627951314,0,6401.008627951314,0.000392,109104
30,43,30,0,6,24334.108268422162,0,24334.108268422162,6463.562961284647,0,6463.562961284647,0.0003973333333333333,109104
31,43,31,0,6,24521.20023028883,0,24521.20023028883,6518.775627951313,0,6518.775627951313,0.000408,109104
32,45,32,0,6,24707.538692555496,0,24707.538692555496,6570.74429461798,0,6570.74429461798,0.00041866666666666663,109104
33,44,33,0,6,26379.316446888828,0,26379.316446888828,7009.792627951314,0,7009.792627951314,0.0004346666666666666,117432
34,44,34,0,6,26385.588465576027,0,26385.588465576027,7032.968888400061,0,7032.968888400061,0.00045066666666666665,117432
35,43,35,0,6,28056.948317596558,0,28056.948317596558,7470.378482182141,0,7470.378482182141,0.00046666666666666666,125760
36,44,36,0,6,28062.674392304285,0,28062.674392304285,7491.374336412966,0,7491.374336412966,0.00047999999999999996,125760
37,43,37,0,6,29824.408300345345,0,29824.408300345345,7944.787523977125,0,7944.787523977125,0.0004933333333333334,134088
38,44,38,0,6,29921.412097940272,0,29921.412097940272,7985.581638656697,0,7985.581638656697,0.0005066666666666668,134088
39,44,39,0,6,30018.0391457352,0,30018.0391457352,8024.75375333627,0,8024.75375333627,0.0005200000000000001,134088
40,43,40,0,6,30418.993152063464,0,30418.993152063464,8134.912201349174,0,8134.912201349174,0.0005333333333333334,135616
41,42,41,0,6,32180.716586217324,0,32180.716586217324,8588.321128464588,0,8588.321128464588,0.0005466666666666667,143944
42,42,42,0,6,32277.709909925048,0,32277.709909925048,8629.110982695413,0,8629.110982695413,0.00056,143944
43,42,43,0,6,32374.19844216611,0,32374.19844216611,8667.73717025957,0,8667.73717025957,0.0005733333333333332,143944
