,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,0,6,0.0,0,0.0,0.0,0,0.0,0.0,0
1,50,1,0,6,7.295302,0,7.295302,26.53,0,26.53,1.6e-05,0
2,50,2,0,6,14.078437333333335,0,14.078437333333335,50.89333333333334,0,50.89333333333334,3.2e-05,0
3,49,3,0,6,1685.3091976666667,0,1685.3091976666667,486.7816666666667,0,486.7816666666667,4.8e-05,8328
4,47,4,0,6,5021.978139020532,0,5021.978139020532,1338.5145937820796,0,1338.5145937820796,6.4e-05,24984
5,47,5,0,6,5028.6599424154565,0,5028.6599424154565,1362.8367084616516,0,1362.8367084616516,8e-05,24984
6,45,6,0,6,8365.261329143716,0,8365.261329143716,2214.5421564745566,0,2214.5421564745566,9.6e-05,41640
7,45,7,0,6,8371.36341124637,0,8371.36341124637,2236.670125384954,0,2236.670125384954,0.000112,41640
8,43,8,0,6,11706.488785015692,0,11706.488785015692,3082.389760962019,0,3082.389760962019,0.000128,58296
9,42,9,0,6,13378.251354159407,0,13378.251354159407,3521.431917436575,0,3521.431917436575,0.000144,66624
10,43,10,0,6,13384.508187656988,0,13384.508187656988,3544.6020010265447,0,3544.6020010265447,0.00016,66624
11,42,11,0,6,13696.2369794879,0,13696.2369794879,3643.6304179498475,0,3643.6304179498475,0.00017599999999999997,68152
12,43,12,0,6,13702.871740611086,0,13702.871740611086,3668.422980642324,0,3668.422980642324,0.000192,68152
13,42,13,0,6,15374.082168400935,0,15374.082168400935,4105.282210001468,0,4105.282210001468,0.000208,76480
14,42,14,0,6,15380.93923554465,0,15380.93923554465,4131.1443664760245,0,4131.1443664760245,0.000224,76480
15,40,15,0,6,19022.035469355033,0,19022.035469355033,5055.373189617248,0,5055.373189617248,0.00024,94664
16,40,16,0,6,19028.05053449875,0,19028.05053449875,5077.955346091804,0,5077.955346091804,0.000256,94664
17,39,17,0,6,19339.665599642463,0,19339.665599642463,5176.937502566361,0,5176.937502566361,0.00027200000000000005,96192
18,40,18,0,6,19346.57075907845,0,19346.57075907845,5203.308804810092,0,5203.308804810092,0.000288,96192
19,40,19,0,6,19352.323543514438,0,19352.323543514438,5224.805107053822,0,5224.805107053822,0.000304,96192
20,38,20,0,6,19968.63611961709,0,19968.63611961709,5396.39307596422,0,5396.39307596422,0.00032,99248
21,40,21,0,6,19975.01671763762,0,19975.01671763762,5420.592669746298,0,5420.592669746298,0.000336,99248
22,40,22,0,6,19980.885148991485,0,19980.885148991485,5442.625596861712,0,5442.625596861712,0.0003493333333333333,99248
23,40,23,0,6,20076.137080345346,0,20076.137080345346,5476.342523977125,0,5476.342523977125,0.00035733333333333336,99248
24,40,24,0,6,20262.316386899212,0,20262.316386899212,5528.246451092537,0,5528.246451092537,0.000368,99248
25,39,25,0,6,22113.98240218641,0,22113.98240218641,5996.014711541283,0,5996.014711541283,0.0003786666666666667,107576
26,39,26,0,6,22300.541557227472,0,22300.541557227472,6049.541899105443,0,6049.541899105443,0.00038933333333333333,107576
27,39,27,0,6,22485.83504600187,0,22485.83504600187,6097.658420002935,0,6097.658420002935,0.0003973333333333333,107576
28,38,28,0,6,22976.743285176264,0,22976.743285176264,6222.180940900427,0,6222.180940900427,0.00040533333333333334,109104
29,38,29,0,6,23163.72461904292,0,23163.72461904292,6277.348607567094,0,6277.348607567094,0.0004160000000000001,109104
30,39,30,0,6,23350.72070330959,0,23350.72070330959,6332.52227423376,0,6332.52227423376,0.0004266666666666667,109104
31,39,31,0,6,23537.73153797626,0,23537.73153797626,6387.701940900427,0,6387.701940900427,0.00043733333333333336,109104
32,39,32,0,6,23724.757123042928,0,23724.757123042928,6442.887607567093,0,6442.887607567093,0.000448,109104
33,39,33,0,6,23821.773750176253,0,23821.773750176253,6483.686940900427,0,6483.686940900427,0.00046133333333333334,109104
34,39,34,0,6,23828.774044176258,0,23828.774044176258,6510.096940900428,0,6510.096940900428,0.00047733333333333335,109104
35,39,35,0,6,23835.774338176256,0,23835.774338176256,6536.506940900427,0,6536.506940900427,0.0004933333333333334,109104
36,39,36,0,6,23842.00638217626,0,23842.00638217626,6559.666940900428,0,6559.666940900428,0.0005093333333333333,109104
37,38,37,0,6,25513.710384509584,0,25513.710384509584,6998.6852742337605,0,6998.6852742337605,0.0005253333333333334,117432
38,38,38,0,6,25519.78060953012,0,25519.78060953012,7021.289868015841,0,7021.289868015841,0.0005413333333333333,117432
39,37,39,0,6,27190.554542883987,0,27190.554542883987,7456.502795131253,0,7456.502795131253,0.0005546666666666666,125760
40,37,40,0,6,27286.742740591715,0,27286.742740591715,7494.027649362079,0,7494.027649362079,0.000568,125760
41,36,41,0,6,29048.41027183277,0,29048.41027183277,7947.413836926238,0,7947.413836926238,0.0005813333333333333,134088
42,36,42,0,6,29144.5794426277,0,29144.5794426277,7984.930951605811,0,7984.930951605811,0.0005946666666666666,134088
43,35,43,0,6,29544.819488622627,0,29544.819488622627,8092.351066285381,0,8092.351066285381,0.0006053333333333333,135616
