,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,0,6,0.0,0,0.0,0.0,0,0.0,0.0,0
1,50,1,0,6,7.039218666666667,0,7.039218666666667,25.44666666666667,0,25.44666666666667,1.6e-05,0
2,49,2,0,6,1679.0382290000002,0,1679.0382290000002,464.58500000000004,0,464.58500000000004,3.2e-05,8328
3,49,3,0,6,1685.2754203538643,0,1685.2754203538643,486.7679271154129,0,486.7679271154129,4.8e-05,8328
4,47,4,0,6,5021.944361707729,0,5021.944361707729,1338.5008542308258,0,1338.5008542308258,6.4e-05,24984
5,47,5,0,6,5028.370081769321,0,5028.370081769321,1361.7396355770643,0,1361.7396355770643,8e-05,24984
6,45,6,0,6,8364.331260164246,0,8364.331260164246,2210.736750256636,0,2210.736750256636,9.6e-05,41640
7,44,7,0,6,10034.880967266901,0,10034.880967266901,2644.389719167034,0,2644.389719167034,0.000112,49968
8,42,8,0,6,13371.381022056754,0,13371.381022056754,3496.053948526177,0,3496.053948526177,0.000128,66624
9,42,9,0,6,13377.637855554332,0,13377.637855554332,3519.224032116147,0,3519.224032116147,0.000144,66624
10,41,10,0,6,13689.366647385246,0,13689.366647385246,3618.25244903945,0,3618.25244903945,0.00016,68152
11,40,11,0,6,15359.936866841763,0,15359.936866841763,4052.4033450652605,0,4052.4033450652605,0.00017599999999999997,76480
12,38,12,0,6,17335.68918398548,0,17335.68918398548,4561.315501539817,0,4561.315501539817,0.000192,86336
13,38,13,0,6,19006.569776441997,0,19006.569776441997,4997.061397565627,0,4997.061397565627,0.000208,94664
14,38,14,0,6,19012.968966585715,0,19012.968966585715,5021.2685540401835,0,5021.2685540401835,0.000224,94664
15,36,15,0,6,19629.287740062762,0,19629.287740062762,5192.859043848073,0,5192.859043848073,0.00024,97720
16,36,16,0,6,19636.186702124352,0,19636.186702124352,5219.227825194312,0,5219.227825194312,0.000256,97720
17,36,17,0,6,19642.82958085261,0,19642.82958085261,5244.513273207217,0,5244.513273207217,0.00027200000000000005,97720
18,36,18,0,6,19648.832251247535,0,19648.832251247535,5267.090387886789,0,5267.090387886789,0.00028533333333333335,97720
19,37,19,0,6,19745.75492164246,0,19745.75492164246,5307.851502566361,0,5307.851502566361,0.0002986666666666667,97720
20,39,20,0,6,19842.684967237386,0,19842.684967237386,5348.615617245932,0,5348.615617245932,0.000312,97720
21,39,21,0,6,19939.494346365645,0,19939.494346365645,5388.841065258837,0,5388.841065258837,0.0003253333333333333,97720
22,40,22,0,6,20034.774600693905,0,20034.774600693905,5422.569513271743,0,5422.569513271743,0.000336,97720
23,39,23,0,6,20436.302438555496,0,20436.302438555496,5535.409294617981,0,5535.409294617981,0.0003493333333333333,99248
24,39,24,0,6,20532.487537576028,0,20532.487537576028,5572.932888400061,0,5572.932888400061,0.00036,99248
25,39,25,0,6,20629.448261796555,0,20629.448261796555,5613.70948218214,0,5613.70948218214,0.0003733333333333334,99248
26,39,26,0,6,20726.41636121709,0,20726.41636121709,5654.489075964219,0,5654.489075964219,0.00038666666666666667,99248
27,38,27,0,6,22488.09554417095,0,22488.09554417095,6107.880003079632,0,6107.880003079632,0.00039999999999999996,107576
28,38,28,0,6,22585.04461667868,0,22585.04461667868,6148.651857310458,0,6148.651857310458,0.0004133333333333333,107576
29,38,29,0,6,22591.977356053074,0,22591.977356053074,6175.034378207951,0,6175.034378207951,0.0004293333333333334,107576
30,38,30,0,6,22598.269887094135,0,22598.269887094135,6198.708565772109,0,6198.708565772109,0.00044533333333333333,107576
31,36,31,0,6,24574.610043135195,0,24574.610043135195,6710.307753336269,0,6710.307753336269,0.00046133333333333334,117432
32,36,32,0,6,24581.50280782239,0,24581.50280782239,6736.674013785016,0,6736.674013785016,0.0004773333333333333,117432
33,37,33,0,6,24588.139489176254,0,24588.139489176254,6761.956940900427,0,6761.956940900427,0.0004933333333333334,117432
34,36,34,0,6,26259.735962196784,0,26259.735962196784,7200.931534682507,0,7200.931534682507,0.0005093333333333333,125760
35,37,35,0,6,26266.59494957118,0,26266.59494957118,7227.2840555799985,0,7227.2840555799985,0.0005253333333333333,125760
36,37,36,0,6,26273.453936945574,0,26273.453936945574,7253.636576477492,0,7253.636576477492,0.0005413333333333333,125760
37,37,37,0,6,26279.032507653304,0,26279.032507653304,7274.5724307083165,0,7274.5724307083165,0.0005573333333333334,125760
38,36,38,0,6,26589.058703361035,0,26589.058703361035,7367.033284939142,0,7367.033284939142,0.0005706666666666667,127288
39,36,39,0,6,26684.52674336103,0,26684.52674336103,7401.817284939141,0,7401.817284939141,0.0005813333333333333,127288
