,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,0,6,0.0,0,0.0,0.0,0,0.0,0.0,0
1,50,1,0,6,7.295302,0,7.295302,26.53,0,26.53,1.6e-05,0
2,50,2,0,6,14.462562333333333,0,14.462562333333333,52.51833333333333,0,52.51833333333333,3.2e-05,0
3,48,3,0,6,3350.5250726666673,0,3350.5250726666673,901.5566666666667,0,901.5566666666667,4.8e-05,16656
4,47,4,0,6,5022.456528374396,0,5022.456528374396,1340.6675208974925,0,1340.6675208974925,6.4e-05,24984
5,46,5,0,6,6693.201831769322,0,6693.201831769322,1774.8896355770644,0,1774.8896355770644,8e-05,33312
6,42,6,0,6,13359.176857851446,0,13359.176857851446,3451.7980107053827,0,3451.7980107053827,9.6e-05,66624
7,42,7,0,6,13366.201941349025,0,13366.201941349025,3478.218094295352,0,3478.218094295352,0.000112,66624
8,42,8,0,6,13371.690524846605,0,13371.690524846605,3498.1381778853215,0,3498.1381778853215,0.000128,66624
9,39,9,0,6,17012.058483344183,0,17012.058483344183,4419.133261475291,0,4419.133261475291,0.000144,84808
10,38,10,0,6,18683.073314841764,0,18683.073314841764,4855.42334506526,0,4855.42334506526,0.00016,93136
11,38,11,0,6,20353.67024402654,0,20353.67024402654,5290.074689103975,0,5290.074689103975,0.00017599999999999997,101464
12,36,12,0,6,20969.961437565184,0,20969.961437565184,5461.653960258104,0,5461.653960258104,0.000192,104520
13,36,13,0,6,20976.064569688366,0,20976.064569688366,5484.761522950581,0,5484.761522950581,0.000208,104520
14,36,14,0,6,21286.74336847822,0,21286.74336847822,5579.935752309724,0,5579.935752309724,0.00022133333333333334,106048
15,36,15,0,6,21383.63226156034,0,21383.63226156034,5620.683127438042,0,5620.683127438042,0.00023466666666666666,106048
16,36,16,0,6,21480.016363175797,0,21480.016363175797,5659.266835899694,0,5659.266835899694,0.000248,106048
17,35,17,0,6,21881.239589991255,0,21881.239589991255,5771.003544361345,0,5771.003544361345,0.0002613333333333333,107576
18,35,18,0,6,21978.144411298978,0,21978.144411298978,5811.75739859217,0,5811.75739859217,0.0002746666666666667,107576
19,35,19,0,6,22075.056607806706,0,22075.056607806706,5852.514252822995,0,5852.514252822995,0.000288,107576
20,35,20,0,6,22171.976179514433,0,22171.976179514433,5893.274107053822,0,5893.274107053822,0.00030133333333333336,107576
21,35,21,0,6,22268.519001422163,0,22268.519001422163,5932.411961284647,0,5932.411961284647,0.00031466666666666665,107576
22,34,22,0,6,22670.157031863222,0,22670.157031863222,6045.786148848806,0,6045.786148848806,0.000328,109104
23,34,23,0,6,22767.092531796556,0,22767.092531796556,6086.552482182139,0,6086.552482182139,0.0003413333333333333,109104
24,34,24,0,6,22863.52324026322,0,22863.52324026322,6125.155148848806,0,6125.155148848806,0.0003546666666666667,109104
25,34,25,0,6,22869.553490596554,0,22869.553490596554,6147.74348218214,0,6147.74348218214,0.000368,109104
26,34,26,0,6,22966.50374092989,0,22966.50374092989,6188.515815515473,0,6188.515815515473,0.00038133333333333335,109104
27,35,27,0,6,23062.949199796556,0,23062.949199796556,6227.12448218214,0,6227.12448218214,0.0003946666666666667,109104
28,34,28,0,6,24823.84965886322,0,24823.84965886322,6677.261148848807,0,6677.261148848807,0.00040533333333333334,117432
29,35,29,0,6,24920.276090817086,0,24920.276090817086,6715.862075964219,0,6715.862075964219,0.00041866666666666674,117432
30,35,30,0,6,25016.19773130428,0,25016.19773130428,6752.299336412965,0,6752.299336412965,0.0004293333333333334,117432
31,35,31,0,6,25112.254788658145,0,25112.254788658145,6789.281263528379,0,6789.281263528379,0.00044,117432
32,36,32,0,6,25299.23922121201,0,25299.23922121201,6844.450190643791,0,6844.450190643791,0.00045066666666666665,117432
33,36,33,0,6,25486.238404165873,0,25486.238404165873,6899.625117759204,0,6899.625117759204,0.0004613333333333333,117432
34,36,34,0,6,25673.252337519738,0,25673.252337519738,6954.806044874616,0,6954.806044874616,0.00047200000000000003,117432
35,36,35,0,6,25859.5127712736,0,25859.5127712736,7006.742971990029,0,7006.742971990029,0.00048266666666666656,117432
36,35,36,0,6,27620.7240387608,0,27620.7240387608,7457.985232438776,0,7457.985232438776,0.000496,125760
37,36,37,0,6,27716.18086246853,0,27716.18086246853,7492.275086669601,0,7492.275086669601,0.0005066666666666667,125760
38,35,38,0,6,28207.396811376257,0,28207.396811376257,7617.901940900425,0,7617.901940900425,0.0005173333333333333,127288
39,35,39,0,6,30059.133479976255,0,30059.133479976255,8085.698940900426,0,8085.698940900426,0.000528,135616
40,35,40,0,6,30245.37916333012,0,30245.37916333012,8137.629868015838,0,8137.629868015838,0.0005386666666666667,135616
41,34,41,0,6,32097.111555417316,0,32097.111555417316,8605.425128464583,0,8605.425128464583,0.0005493333333333333,143944
42,35,42,0,6,32194.09750392504,0,32194.09750392504,8646.21198269541,0,8646.21198269541,0.0005626666666666667,143944
43,35,43,0,6,32290.45061929944,0,32290.45061929944,8684.293503592902,0,8684.293503592902,0.000576,143944
