,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,0,6,0.0,0,0.0,0.0,0,0.0,0.0,0
1,50,1,0,6,6.783135333333334,0,6.783135333333334,24.363333333333333,0,24.363333333333333,1.6e-05,0
2,49,2,0,6,1678.7821456666663,0,1678.7821456666663,463.5016666666668,0,463.5016666666668,3.2e-05,8328
3,49,3,0,6,1685.9156286871976,0,1685.9156286871976,489.4762604487462,0,489.4762604487462,4.8e-05,8328
4,48,4,0,6,3357.368695041062,0,3357.368695041062,926.4341875641592,0,926.4341875641592,6.4e-05,16656
5,47,5,0,6,5028.275817415456,0,5028.275817415456,1361.2117084616516,0,1361.2117084616516,8e-05,24984
6,45,6,0,6,8364.877204143715,0,8364.877204143715,2212.9171564745566,0,2212.9171564745566,9.333333333333333e-05,41640
7,45,7,0,6,8371.74753624637,0,8371.74753624637,2238.295125384954,0,2238.295125384954,0.00010933333333333334,41640
8,44,8,0,6,10043.57766001569,0,10043.57766001569,2677.364760962019,0,2677.364760962019,0.0001253333333333333,49968
9,44,9,0,6,10050.414214805542,0,10050.414214805542,2702.728990321162,0,2702.728990321162,0.00014133333333333334,49968
10,43,10,0,6,11720.67406126206,0,11720.67406126206,3135.284886346973,0,3135.284886346973,0.00015733333333333333,58296
11,41,11,0,6,15361.075797072443,0,15361.075797072443,4056.2937094881954,0,4056.2937094881954,0.00017066666666666665,76480
12,41,12,0,6,17032.25244754949,0,17032.25244754949,4493.139199296086,0,4493.139199296086,0.00018666666666666666,84808
13,40,13,0,6,18703.39532071374,0,18703.39532071374,4929.970949552722,0,4929.970949552722,0.00020266666666666664,93136
14,39,14,0,6,20679.72029156518,0,20679.72029156518,5441.563960258104,0,5441.563960258104,0.00021866666666666668,102992
15,39,15,0,6,20686.085704396093,0,20686.085704396093,5465.757377181408,0,5465.757377181408,0.00023466666666666666,102992
16,39,16,0,6,20997.282867227004,0,20997.282867227004,5563.100794104709,0,5563.100794104709,0.00025066666666666667,104520
17,38,17,0,6,21308.089707683524,0,21308.089707683524,5658.816690130519,0,5658.816690130519,0.0002666666666666666,106048
18,38,18,0,6,21619.402517432318,0,21619.402517432318,5756.696731925504,0,5756.696731925504,0.0002826666666666667,107576
19,38,19,0,6,21625.365213140038,0,21625.365213140038,5779.25758615633,0,5779.25758615633,0.00029600000000000004,107576
20,38,20,0,6,21722.247908847767,0,21722.247908847767,5820.002440387156,0,5820.002440387156,0.00030933333333333334,107576
21,38,21,0,6,21819.1379797555,0,21819.1379797555,5860.750294617981,0,5860.750294617981,0.00032266666666666663,107576
22,39,22,0,6,21916.035425863225,0,21916.035425863225,5901.501148848807,0,5901.501148848807,0.000336,107576
23,39,23,0,6,22012.940247170955,0,22012.940247170955,5942.255003079633,0,5942.255003079633,0.0003493333333333333,107576
24,40,24,0,6,22109.85244367868,0,22109.85244367868,5983.011857310458,0,5983.011857310458,0.0003626666666666667,107576
25,39,25,0,6,22511.47572371974,0,22511.47572371974,6096.380044874616,0,6096.380044874616,0.00037600000000000003,109104
26,40,26,0,6,22608.396473253077,0,22608.396473253077,6137.140378207951,0,6137.140378207951,0.00038933333333333333,109104
27,40,27,0,6,22704.428306319736,0,22704.428306319736,6174.112044874617,0,6174.112044874617,0.0004,109104
28,41,28,0,6,22890.875347919737,0,22890.875347919737,6227.104044874616,0,6227.104044874616,0.00041066666666666666,109104
29,41,29,0,6,23077.081056586405,0,23077.081056586405,6279.018711541283,0,6279.018711541283,0.00041866666666666663,109104
30,42,30,0,6,23173.149765653077,0,23173.149765653077,6316.00537820795,0,6316.00537820795,0.0004293333333333334,109104
31,42,31,0,6,23360.14584991974,0,23360.14584991974,6371.179044874618,0,6371.179044874618,0.00044,109104
32,42,32,0,6,23547.156684586404,0,23547.156684586404,6426.358711541284,0,6426.358711541284,0.0004506666666666667,109104
33,43,33,0,6,23734.18226965307,0,23734.18226965307,6481.54437820795,0,6481.54437820795,0.0004613333333333334,109104
34,44,34,0,6,23921.22260511974,0,23921.22260511974,6536.736044874617,0,6536.736044874617,0.00047200000000000003,109104
35,44,35,0,6,24106.99727431974,0,24106.99727431974,6586.517044874617,0,6586.517044874617,0.00047999999999999996,109104
36,44,36,0,6,24293.29886058641,0,24293.29886058641,6638.470711541284,0,6638.470711541284,0.000488,109104
37,44,37,0,6,24479.615197253068,0,24479.615197253068,6690.4303782079505,0,6690.4303782079505,0.0004986666666666667,109104
38,45,38,0,6,24575.794534319735,0,24575.794534319735,6727.462044874617,0,6727.462044874617,0.0005093333333333333,109104
39,45,39,0,6,24762.901246586407,0,24762.901246586407,6782.680711541286,0,6782.680711541286,0.0005200000000000001,109104
40,45,40,0,6,24950.02270925307,0,24950.02270925307,6837.905378207952,0,6837.905378207952,0.0005306666666666667,109104
41,46,41,0,6,25045.598713986405,0,25045.598713986405,6872.243711541285,0,6872.243711541285,0.000544,109104
