,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,0,6,0.0,0,0.0,0.0,0,0.0,0.0,0
1,50,1,0,6,7.167260333333333,0,7.167260333333333,25.988333333333333,0,25.988333333333333,1.6e-05,0
2,49,2,0,6,1679.1662706666664,0,1679.1662706666664,465.1266666666668,0,465.1266666666668,3.2e-05,8328
3,49,3,0,6,1686.1717120205308,0,1686.1717120205308,490.5595937820795,0,490.5595937820795,4.8e-05,8328
4,48,4,0,6,3357.7528200410616,0,3357.7528200410616,928.0591875641592,0,928.0591875641592,6.4e-05,16656
5,47,5,0,6,5029.68427574879,0,5029.68427574879,1367.1700417949849,0,1367.1700417949849,8e-05,24984
6,47,6,0,6,5035.9819541437155,0,5035.9819541437155,1389.8671564745566,0,1389.8671564745566,9.6e-05,24984
7,45,7,0,6,8371.430965871974,0,8371.430965871974,2236.6976044874623,0,2236.6976044874623,0.000112,41640
8,42,8,0,6,13372.668506307962,0,13372.668506307962,3500.983906731193,0,3500.983906731193,0.000128,66624
9,42,9,0,6,13378.797298138874,0,13378.797298138874,3523.612323654496,0,3523.612323654496,0.000144,66624
10,40,10,0,6,16714.589589969786,0,16714.589589969786,4372.540740577799,0,4372.540740577799,0.00016,83280
11,36,11,0,6,19300.23391050843,0,19300.23391050843,5028.825011731927,0,5028.825011731927,0.00017599999999999997,96192
12,35,12,0,6,20971.202569944417,0,20971.202569944417,5465.096313975659,0,5465.096313975659,0.000192,104520
13,33,13,0,6,21587.48136873427,0,21587.48136873427,5636.670543334802,0,5636.670543334802,0.000208,107576
14,34,14,0,6,21594.34035610866,0,21594.34035610866,5663.023064232293,0,5663.023064232293,0.000224,107576
15,35,15,0,6,21600.943260149725,0,21600.943260149725,5688.292251796453,0,5688.292251796453,0.00024,107576
16,35,16,0,6,21606.90595585745,0,21606.90595585745,5710.853106027278,0,5710.853106027278,0.00025333333333333333,107576
17,35,17,0,6,21703.788651565177,0,21703.788651565177,5751.597960258104,0,5751.597960258104,0.00026666666666666673,107576
18,35,18,0,6,21800.29459747291,0,21800.29459747291,5790.720814488929,0,5790.720814488929,0.00028000000000000003,107576
19,35,19,0,6,22201.895751913966,0,22201.895751913966,5904.080002053088,0,5904.080002053088,0.0002933333333333333,109104
20,36,20,0,6,22298.7943758473,0,22298.7943758473,5944.831335386421,0,5944.831335386421,0.0003066666666666667,109104
21,38,21,0,6,22395.70037498063,0,22395.70037498063,5985.585668719755,0,5985.585668719755,0.00031999999999999997,109104
22,38,22,0,6,22492.61374931396,0,22492.61374931396,6026.343002053088,0,6026.343002053088,0.0003333333333333333,109104
23,38,23,0,6,22589.534498847297,0,22589.534498847297,6067.103335386421,0,6067.103335386421,0.0003466666666666666,109104
24,39,24,0,6,22686.078498580628,0,22686.078498580628,6106.241668719755,0,6106.241668719755,0.00036,109104
25,39,25,0,6,22782.117706847293,0,22782.117706847293,6143.216335386421,0,6143.216335386421,0.0003706666666666667,109104
26,39,26,0,6,22969.084290313964,0,22969.084290313964,6198.3780020530885,0,6198.3780020530885,0.00038133333333333335,109104
27,39,27,0,6,23064.37737418063,0,23064.37737418063,6232.111668719755,0,6232.111668719755,0.0003946666666666666,109104
28,38,28,0,6,24823.613291580627,0,24823.613291580627,6675.206668719754,0,6675.206668719754,0.0004,117432
29,38,29,0,6,25010.575598534495,0,25010.575598534495,6730.366595835167,0,6730.366595835167,0.00041066666666666666,117432
30,38,30,0,6,25197.552655888354,0,25197.552655888354,6785.532522950581,0,6785.532522950581,0.0004213333333333333,117432
31,39,31,0,6,27049.248171975552,0,27049.248171975552,7253.312783399327,0,7253.312783399327,0.00043199999999999993,125760
32,40,32,0,6,27236.220952816613,0,27236.220952816613,7308.476970963486,0,7308.476970963486,0.00044266666666666657,125760
33,40,33,0,6,27422.440234057674,0,27422.440234057674,7360.397158527644,0,7360.397158527644,0.0004533333333333332,125760
34,39,34,0,6,27914.018182365406,0,27914.018182365406,7487.640012758469,0,7487.640012758469,0.000464,127288
35,39,35,0,6,28100.260767032072,0,28100.260767032072,7539.569679425136,0,7539.569679425136,0.00047200000000000003,127288
36,40,36,0,6,28197.262643765403,0,28197.262643765403,7580.363012758469,0,7580.363012758469,0.00048533333333333333,127288
37,40,37,0,6,28293.75972903207,0,28293.75972903207,7618.992679425137,0,7618.992679425137,0.000496,127288
38,40,38,0,6,28389.88006449874,0,28389.88006449874,7656.000346091802,0,7656.000346091802,0.0005066666666666667,127288
39,40,39,0,6,28486.776025165404,0,28486.776025165404,7696.26101275847,0,7696.26101275847,0.0005200000000000001,127288
