,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,0,6,0.0,0,0.0,0.0,0,0.0,0.0,0
1,50,1,0,6,7.167260333333334,0,7.167260333333334,25.988333333333333,0,25.988333333333333,1.6e-05,0
2,49,2,0,6,1679.1662706666666,0,1679.1662706666666,465.1266666666668,0,465.1266666666668,3.2e-05,8328
3,49,3,0,6,1686.4277953538642,0,1686.4277953538642,491.6429271154128,0,491.6429271154128,4.8e-05,8328
4,49,4,0,6,1692.921070041062,0,1692.921070041062,514.9091875641591,0,514.9091875641591,6.4e-05,8328
5,46,5,0,6,6694.293719728261,0,6694.293719728261,1779.2504480129055,0,1779.2504480129055,8e-05,33312
6,46,6,0,6,6701.45391247705,0,6701.45391247705,1805.72548980789,0,1805.72548980789,9.6e-05,33312
7,45,7,0,6,7012.805646892506,0,7012.805646892506,1902.6421982695415,0,1902.6421982695415,0.000112,34840
8,44,8,0,6,8684.151183933569,0,8684.151183933569,2339.556385833701,0,2339.556385833701,0.000128,43168
9,43,9,0,6,10355.975110328494,0,10355.975110328494,2778.623500513272,0,2778.623500513272,0.000144,51496
10,42,10,0,6,12027.765259410617,0,12027.765259410617,3217.67687564159,0,3217.67687564159,0.00016,59824
11,42,11,0,6,12034.049672846604,0,12034.049672846604,3240.8581778853213,0,3240.8581778853213,0.00017599999999999997,59824
12,42,12,0,6,14010.253669615926,0,14010.253669615926,3751.4228134623854,0,3751.4228134623854,0.000192,69680
13,41,13,0,6,15681.970066698048,0,15681.970066698048,4190.446188590703,0,4190.446188590703,0.000208,78008
14,42,14,0,6,15688.948978134034,0,15688.948978134034,4216.847490834434,0,4216.847490834434,0.000224,78008
15,42,15,0,6,15695.927889570023,0,15695.927889570023,4243.248793078165,0,4243.248793078165,0.00024,78008
16,43,16,0,6,15702.266592672675,0,15702.266592672675,4266.9417619885635,0,4266.9417619885635,0.000256,78008
17,42,17,0,6,17372.412712441994,0,17372.412712441994,4699.451397565626,0,4699.451397565626,0.0002693333333333334,86336
18,41,18,0,6,17773.957221565182,0,17773.957221565182,4812.297960258104,0,4812.297960258104,0.0002826666666666667,87864
19,41,19,0,6,17870.030950180633,0,17870.030950180633,4849.286668719755,0,4849.286668719755,0.0002933333333333333,87864
20,41,20,0,6,18057.032053996092,0,18057.032053996092,4904.462377181407,0,4904.462377181407,0.00030399999999999996,87864
21,41,21,0,6,18244.04790821155,0,18244.04790821155,4959.644085643057,0,4959.644085643057,0.0003146666666666666,87864
22,42,22,0,6,18431.078512827007,0,18431.078512827007,5014.831794104709,0,5014.831794104709,0.0003253333333333333,87864
23,42,23,0,6,18618.12386784246,0,18618.12386784246,5070.02550256636,0,5070.02550256636,0.000336,87864
24,42,24,0,6,18804.543764924583,0,18804.543764924583,5122.5168776946775,0,5122.5168776946775,0.0003466666666666667,87864
25,41,25,0,6,20656.322329073373,0,20656.322329073373,5590.330919489663,0,5590.330919489663,0.00035733333333333336,96192
26,42,26,0,6,20843.122074642695,0,20843.122074642695,5644.445555066726,0,5644.445555066726,0.000368,96192
27,42,27,0,6,22694.64027894535,0,22694.64027894535,6111.174523977124,0,6111.174523977124,0.0003786666666666667,104520
28,41,28,0,6,23096.3718313352,0,23096.3718313352,6224.586753336269,0,6224.586753336269,0.000392,106048
29,41,29,0,6,23193.400853217325,0,23193.400853217325,6265.3911284645865,0,6265.3911284645865,0.00040533333333333334,106048
30,43,30,0,6,23199.64529196611,0,23199.64529196611,6288.5561702595705,0,6288.5561702595705,0.0004213333333333333,106048
31,43,31,0,6,23510.593439048236,0,23510.593439048236,6384.329545387889,0,6384.329545387889,0.00043733333333333336,107576
32,42,32,0,6,25182.303638755962,0,25182.303638755962,6823.350399618716,0,6823.350399618716,0.0004533333333333333,115904
33,42,33,0,6,25189.276352817553,0,25189.276352817553,6849.749180964955,0,6849.749180964955,0.0004693333333333333,115904
34,44,34,0,6,25195.224733545812,0,25195.224733545812,6871.814628977859,0,6871.814628977859,0.00048266666666666667,115904
35,44,35,0,6,25291.324864274073,0,25291.324864274073,6908.814076990764,0,6908.814076990764,0.0004933333333333334,115904
36,45,36,0,6,25478.352370202338,0,25478.352370202338,6964.00052500367,0,6964.00052500367,0.000504,115904
