,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,50,1,30,4,7.864940916666666,3.0014062499999996,4.863534666666667,21.13704166666667,3.450375000000002,17.686666666666667,1.6e-05,0
2,50,2,30,4,15.475204750000005,6.004218750000004,9.470986,41.191921875000006,6.901921875000004,34.29,3.2e-05,0
3,49,3,30,4,1687.27701025,9.007031249999997,1678.2699790000001,471.68846874999997,10.353468750000001,461.335,4.800000000000003e-05,8328
4,47,4,30,4,5024.5169967705315,12.009843749999995,5012.507153020531,1318.0296094070798,13.805015624999996,1304.2245937820796,6.4e-05,24984
5,46,5,30,4,5031.847840123791,14.962609375000007,5016.8852307487905,1337.4315917949848,17.186549999999997,1320.245041794985,7.90588235294118e-05,24994
6,44,6,30,4,8368.417507435383,18.002865625000002,8350.414641810383,2181.068128453723,20.669305312500015,2160.398823141223,9.411764705882358e-05,41650
7,43,7,30,4,10040.306490954703,21.005659375000004,10019.300831579703,2612.5793005932874,24.120841875000014,2588.458458718287,0.00010964705882352945,49978
8,42,8,30,4,10352.289738827889,24.00845312500002,10328.28128570289,2704.6183998482647,27.572378437500006,2677.0460214107648,0.00012564705882352943,51506
9,41,9,30,4,12024.52287266001,27.011246875000023,11997.511625785011,3137.7383115390826,31.023915000000006,3106.7143965390824,0.0001411764705882353,59834
10,39,10,30,4,13696.800223970997,29.96399375000001,13666.836230220997,3571.3161378453137,34.40543906250001,3536.9106987828136,0.00015623529411764713,68172
11,40,11,30,4,13704.42758026085,33.004231250000004,13671.423349010849,3592.373112204457,37.88818406250001,3554.484928141957,0.00017176470588235293,68172
12,40,12,30,4,13711.505307384034,36.00700625000004,13675.498301134034,3611.232201146934,41.33971031250001,3569.8924908344343,0.00018729411764705886,68172
13,39,13,30,4,14328.502617840553,39.00978125000003,14289.492836590553,3777.474623422744,44.79123656250005,3732.6833868602444,0.00020329411764705876,71228
14,37,14,30,4,14335.980023131613,41.91246250000002,14294.067560631613,3798.3553122369035,48.102737812500045,3750.2525744244035,0.00021788235294117653,71248
15,38,15,30,4,14343.248284672674,44.99012500000001,14298.258159672676,3817.813442926062,51.61668093750005,3766.1967619885622,0.00023341176470588232,71248
