,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,50,1,30,4,7.864940916666666,3.0014062499999996,4.863534666666667,21.13704166666667,3.450375000000002,17.686666666666667,1.6e-05,0
2,50,2,30,4,15.731288083333338,6.004218750000004,9.727069333333334,42.275255208333334,6.901921875000004,35.373333333333335,3.2e-05,0
3,49,3,30,4,23.547588374999997,8.956984374999998,14.590604000000003,63.34345625,10.28345625,53.06,4.752941176470591e-05,10
4,49,4,30,4,31.45137929166666,11.997240624999995,19.45413866666667,84.51287822916666,13.766211562499997,70.74666666666667,6.352941176470588e-05,10
5,48,5,30,4,39.267660833333345,14.949987500000006,24.317673333333335,105.58106895833333,17.147735625,88.43333333333334,7.905882352941182e-05,20
6,46,6,30,4,47.071348625,17.890140625,29.181208,126.61045812500002,20.490458125000014,106.12,9.364705882352946e-05,40
7,46,7,30,4,54.05686037500001,20.908409375,33.148451,143.94158906250001,23.926589062500014,120.01500000000001,0.00010870588235294121,40
8,42,8,30,4,5055.962279416667,23.839168750000013,5032.123110666667,1402.7881554166668,27.26148875000001,1375.5266666666669,0.00012329411764705885,25034
9,42,9,30,4,5063.742732144927,26.85741875000002,5036.885313394926,1423.869724054572,30.697609375000006,1393.1721146795721,0.00013835294117647061,25034
10,42,10,30,4,5070.923508831518,29.788159375000006,5041.135349456518,1442.6833947758107,34.03249875,1408.6508960258107,0.00015341176470588246,25044
11,40,11,30,4,8408.061312601443,32.756343750000006,8375.304968851444,2288.9116072678826,37.39859656250001,2251.513010705383,0.0001684705882352941,41710
12,40,12,30,4,8415.390048204099,35.77455625000003,8379.615491954099,2308.34067617828,40.834696562500014,2267.5059796157802,0.00018400000000000005,41710
13,37,13,30,4,10087.669060890086,38.655212500000026,10049.013848390085,2741.8318346720107,44.099552812500036,2697.7322818595107,0.00019858823529411764,50058
14,37,14,30,4,10095.001444179938,41.71085000000002,10053.290594179936,2761.278362156155,47.566850937500035,2713.711511218655,0.00021411764705882354,50058
15,37,15,30,4,10407.346735803123,44.69156250000002,10362.655173303123,2854.895785473632,50.97171156250005,2803.9240739111315,0.00022964705882352939,51586
