,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,50,1,30,4,7.864940916666666,3.0014062499999996,4.863534666666667,21.13704166666667,3.450375000000002,17.686666666666667,1.6e-05,0
2,50,2,30,4,15.091079750000006,6.004218750000004,9.086861,39.566921875000006,6.901921875000004,32.665,3.2e-05,0
3,49,3,30,4,1687.6611352500001,9.007031249999997,1678.6541040000002,473.31346874999997,10.353468750000001,462.96,4.800000000000003e-05,8328
4,48,4,30,4,1695.4436582288645,11.959796874999995,1683.4838613538645,494.3679302404129,13.735003124999995,480.6329271154129,6.352941176470588e-05,8338
5,48,5,30,4,1703.3136718327282,15.000053125000008,1688.3136187077282,515.5236126683258,17.2177584375,498.3058542308258,7.952941176470594e-05,8338
6,45,6,30,4,3375.749837519926,17.902753125,3357.847084394926,949.116384679572,20.529270000000015,928.5871146795719,9.45882352941177e-05,16686
7,44,7,30,4,3382.5491186026543,20.930387500000005,3361.6187311026542,965.8861798478978,23.973210937500017,941.9129689103977,0.00011011764705882357,16696
8,42,8,30,4,6719.024465310383,23.97058750000002,6695.053877810383,1808.9947584537235,27.455935312500003,1781.5388231412235,0.00012611764705882357,33352
9,39,9,30,4,8390.590992809173,26.87323125000002,8363.717761559172,2239.296280873708,30.767415937500004,2208.528864936208,0.00014070588235294117,41700
10,36,10,30,4,10062.454713828492,29.850762500000005,10032.603951328492,2670.7298139507725,34.1413134375,2636.5885005132723,0.000155764705882353,50048
11,36,11,30,4,11734.846833576677,32.878303125,11701.968530451679,3104.3862660182494,37.58520281250001,3066.8010632057494,0.00017129411764705885,58386
12,38,12,30,4,11742.00186663706,35.91840937500003,11706.083457262059,3123.2927619719726,41.06787562500001,3082.2248863469727,0.00018635294117647062,58386
13,37,13,30,4,13414.335312197443,38.92105312500002,13375.414259072444,3556.943039175696,44.51932968750003,3512.4237094881955,0.00020141176470588233,66714
14,39,14,30,4,13421.16302211169,41.92369687500002,13379.23932523669,3574.721243494832,47.97078375000004,3526.750459744832,0.00021647058823529415,66714
15,37,15,30,4,13733.41264348427,44.87629375,13688.53634973427,3668.287768647301,51.35222531250003,3616.935543334801,0.00023152941176470584,68252
