,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,50,1,30,4,7.864940916666666,3.0014062499999996,4.863534666666667,21.13704166666667,3.450375000000002,17.686666666666667,1.6e-05,0
2,50,2,30,4,15.731288083333338,6.004218750000004,9.727069333333334,42.275255208333334,6.901921875000004,35.373333333333335,3.2e-05,0
3,50,3,30,4,23.213510249999995,9.007031249999997,14.206479000000002,61.78846875000001,10.353468750000001,51.435,4.800000000000003e-05,0
4,48,4,30,4,1695.7335188750003,11.959796874999995,1683.7737220000001,495.465003125,13.735003124999995,481.73,6.352941176470588e-05,8338
5,48,5,30,4,1703.6035324788643,15.000053125000006,1688.6034793538643,516.6206855529128,17.2177584375,499.4029271154129,7.952941176470594e-05,8338
6,47,6,30,4,1711.2579950410618,17.9528,1693.3051950410618,537.133470064159,20.59928250000002,516.5341875641591,9.50588235294118e-05,8348
7,46,7,30,4,3382.551281561593,20.993037500000003,3361.558244061593,965.4808088462387,24.082027500000013,941.3987813462386,0.0001110588235294118,16676
8,44,8,30,4,5055.0036980609875,23.94576562500002,5031.057932435988,1399.129843493731,27.46354125000001,1371.666302243731,0.00012611764705882354,25014
9,44,9,30,4,5062.8061195392465,26.985984375000022,5035.8201351642465,1420.2580261941362,30.946275937500005,1389.3117502566363,0.00014211764705882355,25014
10,44,10,30,4,5069.930870184172,29.98874062500001,5039.942129559172,1438.6466568112082,34.397791875,1404.248864936208,0.00015811764705882364,25014
11,42,11,30,4,6742.349490620765,32.94145,6709.408040620765,1872.2819415949466,37.77929531250001,1834.5026462824467,0.00017364705882352938,33352
12,41,12,30,4,6749.555902494555,35.93160312500004,6713.624299369555,1891.1596952649318,41.19200718750002,1849.9676880774316,0.00018917647058823536,33362
13,40,13,30,4,8421.388009160011,38.971784375000034,8382.416224785013,2322.174117789083,44.67472125000005,2277.499396539083,0.0002051764705882352,41690
14,38,14,30,4,8428.985282262665,41.87440937500002,8387.110872887664,2343.1035570119807,47.98619156250004,2295.1173654494805,0.00022023529411764714,41710
15,38,15,30,4,8436.117328281987,44.95201562500001,8391.165312656987,2361.5271047765445,51.500103750000044,2310.027001026545,0.000236235294117647,41710
