,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,50,1,30,4,7.864940916666666,3.0014062499999996,4.863534666666667,21.13704166666667,3.450375000000002,17.686666666666667,1.6e-05,0
2,50,2,30,4,15.731288083333338,6.004218750000004,9.727069333333334,42.275255208333334,6.901921875000004,35.373333333333335,3.2e-05,0
3,50,3,30,4,23.597635249999996,9.007031249999997,14.590604000000003,63.41346875000001,10.353468750000001,53.06,4.800000000000003e-05,0
4,50,4,30,4,31.46398241666666,12.009843749999995,19.45413866666667,84.55168229166667,13.805015624999996,70.74666666666667,6.4e-05,0
5,49,5,30,4,39.02419937500001,14.962609375000007,24.061590000000002,104.53655,17.18655,87.35,7.952941176470594e-05,10
6,48,6,30,4,1711.5036569583335,18.002865625,1693.5007913333336,537.7726386458334,20.66930531250002,517.1033333333334,9.552941176470594e-05,8338
7,47,7,30,4,3384.0399163955312,21.005659375000004,3363.034257020531,971.5054356570796,24.120841875000014,947.3845937820795,0.00011152941176470592,16666
8,46,8,30,4,3391.1484349782595,23.958406250000017,3367.1900287282597,989.8378139504052,27.502365937500006,962.3354480129053,0.00012705882352941175,16676
9,44,9,30,4,5063.638313977655,26.94859687500002,5036.689717102655,1423.5180673478976,30.915098437500003,1392.6029689103977,0.00014211764705882355,25014
10,43,10,30,4,5071.262646914247,29.93876875000001,5041.323878164247,1444.0345708816365,34.32782062500001,1409.7067502566363,0.00015764705882352953,25024
11,42,11,30,4,6743.206544434173,32.928921875,6710.277622559173,1875.534397436208,37.740532500000015,1837.7938649362081,0.00017317647058823527,33362
12,42,12,30,4,8414.860562557962,35.91905625000003,8378.941506307963,2305.937140793693,41.15323406250002,2264.783906731193,0.00018870588235294126,41700
13,41,13,30,4,10087.299081493951,38.959218750000026,10048.339862743951,2739.6461467874237,44.635937812500046,2695.0102089749234,0.00020423529411764702,50028
14,40,14,30,4,10094.400448117136,41.911881250000015,10052.488566867134,2758.4651844799005,48.017412812500034,2710.4477716674005,0.000219764705882353,50038
15,40,15,30,4,10406.489693906986,44.89263125000001,10361.597062656987,2850.9992950890446,51.42229406250004,2799.577001026544,0.00023529411764705878,51566
