,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,50,1,30,4,7.864940916666666,3.0014062499999996,4.863534666666667,21.13704166666667,3.450375000000002,17.686666666666667,1.6e-05,0
2,50,2,30,4,15.731288083333338,6.004218750000004,9.727069333333334,42.275255208333334,6.901921875000004,35.373333333333335,3.2e-05,0
3,50,3,30,4,22.829385249999998,9.007031249999997,13.822354,60.16346875000001,10.353468750000001,49.81,4.800000000000003e-05,0
4,49,4,30,4,1695.143357416667,12.009843749999995,1683.1335136666669,492.8266822916667,13.805015624999996,479.0216666666667,6.4e-05,8328
5,48,5,30,4,3367.423552270531,15.012656250000008,3352.4108960205313,925.4761562820795,17.256562499999998,908.2195937820795,8.000000000000006e-05,16656
6,47,6,30,4,5039.41388647826,18.01546875,5021.39841772826,1357.0285573879053,20.708109375000017,1336.3204480129052,9.600000000000006e-05,24984
7,46,7,30,4,6711.242401706519,21.018281250000005,6690.224120456519,1788.0255522758107,24.159656250000015,1763.8658960258106,0.00011200000000000003,33312
8,44,8,30,4,10048.381056288643,24.021093750000023,10024.359962538641,2634.3254742791287,27.611203125000007,2606.7142711541287,0.000128,49968
9,42,9,30,4,11720.314276036825,26.973859375000025,11693.340416661827,3066.2945713466056,30.992737500000004,3035.301833846606,0.0001435294117647059,58306
10,41,10,30,4,13392.685334097208,30.014115625000013,13362.67121847221,3499.976149800329,34.47549281250001,3465.5006569878287,0.00015952941176470601,66634
11,41,11,30,4,13400.281444011453,33.016909375000004,13367.264534636455,3521.0044366194647,37.92702937500002,3483.077407244465,0.00017552941176470583,66634
12,42,12,30,4,13407.8775539257,36.01970312500004,13371.857850800701,3542.032723438601,41.378565937500014,3500.6541575011006,0.00019152941176470598,66634
13,41,13,30,4,13414.733361756615,38.92240312500003,13375.810958631613,3560.2126519244034,44.690077500000044,3515.5225744244035,0.00020658823529411756,66654
14,39,14,30,4,14030.91548417086,42.00008437500002,13988.91539979586,3722.7283556185394,48.20403093750005,3674.524324681039,0.0002225882352941177,69710
15,38,15,30,4,14343.202870169649,45.002840625000005,14298.200029544649,3816.3599133510243,51.65554687500004,3764.704366476024,0.00023811764705882355,71238
