,ActiveFires,Step,TotalDrones,TotalPlanes,TotalEmissions,DroneEmissions,PlaneEmissions,Cost,DroneCost,PlaneCost,TotalCoverage,TotalWater
0,50,0,30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,50,1,30,4,7.864940916666666,3.0014062499999996,4.863534666666667,21.13704166666667,3.450375000000002,17.686666666666667,1.6e-05,0
2,50,2,30,4,15.731288083333338,6.004218750000004,9.727069333333334,42.275255208333334,6.901921875000004,35.373333333333335,3.2e-05,0
3,49,3,30,4,1688.3013435833334,9.007031249999997,1679.2943123333334,476.0218020833334,10.353468750000001,465.6683333333334,4.800000000000003e-05,8328
4,49,4,30,4,1695.1095801038641,12.009843749999995,1683.0997363538643,492.8129427404129,13.805015624999996,479.0079271154129,6.4e-05,8328
5,47,5,30,4,5032.349566624395,15.012656250000008,5017.336910374395,1339.1540833974925,17.256562499999998,1321.8975208974925,8.000000000000006e-05,24984
6,46,6,30,4,5040.064534977655,17.965421875,5022.099113102655,1360.1810657853978,20.638096875000016,1339.5429689103978,9.552941176470594e-05,24994
7,46,7,30,4,5047.354827289247,21.005678125000003,5026.349149164246,1379.1426024441362,24.120852187500017,1355.021750256636,0.00011152941176470592,24994
8,44,8,30,4,5359.261318559173,23.95842500000002,5335.302893559172,1470.6112411862082,27.502376250000008,1443.1088649362082,0.00012705882352941175,26532
9,42,9,30,4,8696.464978079704,26.998662500000023,8669.466315579704,2316.9535799682876,30.985121250000002,2285.9684587182874,0.00014305882352941176,43188
10,43,10,30,4,8704.156203807963,30.00143750000001,8674.154766307962,2338.020554231193,34.43664750000001,2303.5839067311927,0.00015905882352941188,43188
11,43,11,30,4,8711.46330453622,33.0042125,8678.45909203622,2357.462528494098,37.888173750000014,2319.574354744098,0.00017505882352941173,43188
12,42,12,30,4,9023.730196931147,36.00698750000004,8987.723209431148,2450.59616942367,41.339700000000015,2409.25646942367,0.00019105882352941187,44716
13,43,13,30,4,10695.862850285012,39.00976250000003,10656.85308778501,2883.185622789083,44.79122625000005,2838.3943965390827,0.00020705882352941167,53044
14,43,14,30,4,10702.617809659405,42.01253750000002,10660.605272159406,2900.4446699365753,48.242752500000044,2852.201917436575,0.0002225882352941177,53044
15,41,15,30,4,10800.1926752838,44.91521875000001,10755.2774565338,2935.7476920840672,51.55425375000004,2884.1934383340677,0.00023717647058823523,53064
