,ActiveFires,Step,TotalDrones,TotalEmissions,AvgPayloadFactor,Cost,TotalWater
0,50,0,40,0.0,0.0,0.0,0
1,50,1,40,4.001874999999998,0.0031250000000000015,4.600500000000001,0
2,49,2,40,7.905531250000007,0.06554687499999992,9.062537500000005,10
3,49,3,40,11.946725000000002,0.003109375000000002,13.695808437500002,10
4,49,4,40,15.900409374999994,0.003109375000000002,18.227848125,10
5,49,5,40,19.904140625000014,0.003109375000000002,22.82990031250001,10
6,48,6,40,23.857825,0.06553124999999987,27.361940000000025,20
7,47,7,40,27.848953124999994,0.06551562499999991,31.92518812500002,30
8,46,8,40,33.99110937500003,0.0655,39.629184062499995,40
9,45,9,40,37.98220000000001,0.06548437499999984,44.19241156250004,50
10,45,10,40,41.97328125000005,0.049859375000000025,48.75563125000004,60
11,43,11,40,45.90492187500005,0.12787499999999988,53.24102093750004,80
12,42,12,40,49.93340937500005,0.049812500000000016,57.83542843750004,90
13,42,13,40,53.965087500000045,0.002984375000000002,62.460812187500075,90
14,41,14,40,61.87060625000004,0.06540624999999997,72.71967375000007,100
15,41,15,40,65.91163125000001,0.0029687500000000018,77.35285187500007,100
16,41,16,40,70.46545937500004,0.0029687500000000018,82.79684750000007,100
17,41,17,40,74.41897500000003,0.06539062499999995,87.32879437500007,110
18,41,18,40,83.61259062500012,0.0029531250000000018,99.41296406250005,110
19,39,19,40,87.46602187500008,0.14339062499999994,103.80488312500006,140
20,39,20,40,92.10406562500009,0.0029062500000000017,109.31907968750009,140
21,39,21,40,96.1075531250001,0.0029062500000000017,113.92099781250006,140
22,38,22,40,100.61125937500005,0.06532812499999999,119.29493968750006,150
23,37,23,40,104.60215312500006,0.04970312500000003,123.85805625000006,160
24,35,24,40,108.53360625000003,0.12771874999999996,128.34334281250005,180
25,35,25,40,112.61194375000005,0.0028437500000000017,133.00765718750006,180
26,36,26,40,116.71527187500003,0.14332812499999997,137.47561156250006,190
27,37,27,40,120.80297500000003,0.0028437500000000017,142.14773062500007,190
28,38,28,40,124.80638750000006,0.0028437500000000017,146.74960750000005,190
29,36,29,40,128.70972500000005,0.09646874999999988,151.21146437500002,210
30,37,30,40,132.71924687500004,0.06523437499999991,155.79013625000005,220
31,36,31,40,136.7100187500001,0.06521874999999995,160.3531884375,230
32,35,32,40,140.70077187500013,0.06520312499999995,164.9162303125001,240
33,34,33,40,144.69150625000015,0.06518749999999995,169.479261875,250
34,34,34,40,148.73226875000015,0.0027500000000000016,174.11229562500006,250
35,33,35,40,152.68552187500015,0.06517187499999996,178.644098125,260
36,33,36,40,156.67621875000006,0.06515624999999997,183.20710906250008,270
37,30,37,40,160.5668218750001,0.158765625,187.6300896875,300
38,29,38,40,173.5682875000001,0.049484375000000004,205.15060875000015,310
39,28,39,40,189.00543437500008,0.033859375000000004,226.2082821875,320
40,27,40,40,192.9772875000002,0.06506249999999995,230.75562187500012,330
41,26,41,40,197.51812812500015,0.0494375,236.160599375,340
42,26,42,40,201.5493562500002,0.0026093750000000015,240.78573562500011,340
43,26,43,40,205.55248750000013,0.0026093750000000015,245.38745781249997,340
44,26,44,40,222.91717500000016,0.0026093750000000015,269.22821862500007,340
45,26,45,40,267.18771250000015,0.0026093750000000015,331.8094458125002,340
46,26,46,40,271.1908437500002,0.0026093750000000015,336.41116800000015,340
47,27,47,40,302.8582093750002,0.0026093750000000015,380.8442951875003,340
48,27,48,40,321.01863750000024,0.0026093750000000015,405.8277505000003,340
49,27,49,40,368.6426156250003,0.0026093750000000015,473.2245513125003,340
50,27,50,40,387.5272718750002,0.0026093750000000015,499.2479872500002,340
51,28,51,40,437.0456968750002,0.0026093750000000015,569.3652028125005,340
52,28,52,40,487.5235687500003,0.0026093750000000015,640.8601731250003,340
53,29,53,40,538.7745625000002,0.08067187499999992,713.1861231875006,340
54,29,54,40,590.8231281250003,0.0026250000000000015,786.9084042500006,340
