,ActiveFires,Step,TotalDrones,TotalEmissions,AvgPayloadFactor,Cost,TotalWater
0,50,0,40,0.0,0.0,0.0,0
1,50,1,40,4.001874999999998,0.0031250000000000015,4.600500000000001,0
2,48,2,40,7.905531250000007,0.12796874999999985,9.062537500000007,20
3,48,3,40,12.634434375000005,0.003093750000000002,14.712653125000003,20
4,46,4,40,16.538053124999998,0.12793749999999987,19.17467000000001,40
5,45,5,40,20.566606250000014,0.0654843749999999,23.769116250000014,50
6,45,6,40,24.607725000000002,0.003046875000000002,28.402345937500023,50
7,45,7,40,28.61138124999999,0.003046875000000002,33.00435687500001,50
8,45,8,40,32.615037500000035,0.003046875000000002,37.60636781249999,50
9,44,9,40,36.568646875000006,0.06546874999999991,42.13836625000004,60
10,42,10,40,40.50965312500004,0.1278749999999999,46.63156062500004,80
11,43,11,40,44.588178125000034,0.003000000000000002,51.29597812500005,80
12,42,12,40,48.49168437500005,0.0654218749999999,55.757933125000044,90
13,43,13,40,52.53272812500004,0.002984375000000002,60.391121562500054,90
14,42,14,40,56.486262500000024,0.06540624999999994,64.92307875000004,100
15,41,15,40,60.477250000000005,0.04978125000000001,69.48624687500005,110
16,40,16,40,64.45884375000001,0.06537499999999999,74.04159750000004,120
17,40,17,40,68.44978437500001,0.0029375000000000017,78.60474250000004,120
18,37,18,40,72.30318750000006,0.15898437499999993,82.99664875000003,150
19,37,19,40,76.40031250000008,0.0028906250000000017,87.67660343750002,150
20,37,20,40,80.40378125000007,0.0028906250000000017,92.27851125000001,150
21,36,21,40,84.35721250000005,0.04970312500000001,96.81040906249999,160
22,36,22,40,88.38875937500002,0.0028750000000000017,101.43572062499999,160
23,35,23,40,92.29211562500004,0.12771874999999996,105.89759312499999,180
24,33,24,40,96.27035937500006,0.12768749999999998,110.42188249999998,200
25,32,25,40,100.29861250000002,0.06523437499999993,115.01616374999995,210
26,32,26,40,104.33943125000002,0.0027968750000000016,119.64922843749996,210
27,31,27,40,108.29275000000003,0.049609375000000004,124.18106437499996,220
28,29,28,40,112.22409062500004,0.12762499999999996,128.66628906249997,240
29,28,29,40,116.25227812500003,0.04956250000000001,133.26053156249992,250
30,27,30,40,120.23361875000003,0.049546875000000004,137.81574031249997,260
31,27,31,40,124.26497812500011,0.0027187500000000015,142.44094874999993,260
32,28,32,40,128.26824062500015,0.0027187500000000015,147.04274312499996,260
33,27,33,40,132.22146562500012,0.049531250000000006,151.5745274999999,270
34,26,34,40,136.20277812500007,0.03390625000000001,156.12971812499995,280
35,23,35,40,140.07463125000012,0.12751562500000002,160.5370737499999,310
36,23,36,40,144.1527250000001,0.0026406250000000015,165.20125406249994,310
37,22,37,40,148.10586562500015,0.03384375000000002,169.73298937499987,320
38,19,38,40,151.97761562500017,0.17428125,174.14029624999998,350
39,19,39,40,156.08373125000006,0.0025781250000000014,178.8278493749999,350
40,18,40,40,171.9176656250002,0.03378125000000001,200.4723148125,360
41,18,41,40,175.93947187500012,0.0025625000000000014,205.08961543749993,360
42,18,42,40,179.94254687500015,0.0025625000000000014,209.6913066875,360
43,19,43,40,183.94562187500006,0.0025625000000000014,214.29299793749988,360
44,19,44,40,214.14119375000018,0.0025625000000000014,256.6107914375001,360
45,19,45,40,245.0078968750001,0.08064062499999994,299.3319951875,360
46,19,46,40,276.3892625000002,0.0025937500000000014,343.32434450000005,360
47,19,47,40,336.39185312500024,0.0025937500000000014,428.55051525000016,360
48,19,48,40,383.4859125000003,0.0025937500000000014,495.1863255000003,360
49,19,49,40,430.2844875000002,0.0025937500000000014,561.3978750000003,360
50,19,50,40,463.9273281250003,0.0025937500000000014,608.6659351250001,360
51,18,51,40,528.7298968750005,0.04940625,700.7848635000005,370
52,18,52,40,548.1190093750002,0.0025781250000000014,727.5158097500004,370
53,17,53,40,583.9384968750003,0.033781250000000006,777.9632500625007,380
54,16,54,40,636.5830968750004,0.04937500000000001,852.6121236875003,390
